ECO_ID,SpeciesCount,BiomeType,GF_H,LC_A,PH_D,RS_T,PT_U,LS_C,LM_L,LV_P,SS_B,IF_I,OP_H,FS_Z,PF_C,FT_D,FD_D,SizeCategory,sPC1,sPC2,sPC3
81015,321.5333333,Grasslands,1.732205514,-2.047700452,2.11999403,0.22566899,1.104223864,-1.204377859,-0.194668773,-0.323391567,1.538096359,0.917951441,1.356348773,-0.598059485,0.555313846,2.819181953,0.021122562,"[57, 670]",-2.98836041272601,-0.400239878842272,-0.935707475159784
81016,756.5333333,Grasslands,1.97987132,-2.69324295,1.308170994,-0.026195829,1.659454336,-1.277035565,0.311281688,-0.411838126,1.332311026,1.030858996,1.228809168,-0.732369493,0.76143092,3.235894277,0.105149825,"(670, 1652]",-3.4957343048318,1.14265154681715,-0.167802973259364
81017,3316.866667,Grasslands,1.158945226,-2.165475235,1.381413441,0.005870628,1.086857671,-1.333363834,0.296012626,-0.958487634,1.334984584,0.954312091,0.974443221,-0.746542332,0.41331416,1.839286291,-0.03000594,"(1652, 9633]",-1.5262578668325,-0.0348987104164554,-1.17455889864396
81019,1273.333333,Grasslands,1.589776889,-1.726725993,1.511092008,0.876734569,1.218079821,-1.111141892,0.174234334,-0.799003699,1.599962463,0.917027214,1.108246503,-0.719581969,0.54318341,2.785357064,-0.051325907,"(670, 1652]",-2.97790732546976,-0.633903480732134,-1.29463633253039
81020,790.8,Grasslands,1.865483346,-1.841349283,2.021850696,0.241979115,1.357813999,-1.329852385,0.043715164,-0.36375396,1.383872319,0.964709847,1.211599452,-0.74977156,0.509761228,2.707853372,-0.144643725,"(670, 1652]",-3.00482128378253,0.460766567271455,-0.823881358456798
81021,488.0666667,Grasslands,1.996163788,-2.09855438,1.243350827,0.269999188,1.425252913,-1.142641152,0.193766046,-0.473475137,1.504968238,1.049367613,1.346647128,-0.595117651,0.444324807,2.625239567,-0.089227895,"[57, 670]",-3.11177107272276,-0.0731107889021225,-0.78959440525413
81022,798,Grasslands,1.475644426,-1.765818865,1.290558131,0.354616484,1.071462262,-1.356279615,0.104537375,-0.787286038,1.325927819,0.863048165,1.212628823,-0.752705775,0.359329181,2.305473437,-0.114302709,"(670, 1652]",-1.8938303962455,-0.190591069576817,-1.29533700383258
81101,152.6,Tundra,2.8279306,-3.338770986,0,1.081402113,2.063305037,-2.329184059,-0.443015996,0.032724361,1.480103509,0.503786709,2.399818106,-0.945602427,1.773124994,4.041374811,-0.130358725,"[57, 670]",-4.21855183904266,3.498435570328,1.4120083871365
81102,318.7333333,Tundra,1.74364576,-3.19424755,0.649195727,0.022178777,1.986555314,-1.614236005,0.276758654,-0.500097775,0.977344347,1.024978216,1.442068173,-0.912330359,0.809128887,3.165191603,-0.015799866,"[57, 670]",-2.89595597823785,2.70184164803507,0.289448235716232
81103,302.4666667,Tundra,1.556111648,-3.484415445,0.728371703,0.149981112,2.01754552,-1.611376864,0.138558436,-0.176850904,0.982312593,1.168393844,1.769244857,-0.584811388,1.297138764,3.344339663,0.126637798,"[57, 670]",-3.76479138206068,2.81009669999175,0.873048470910215
81104,315.4,Tundra,1.903720273,-3.531986388,0.442578075,0.222694463,2.048799765,-1.656339705,0.150927963,-0.173162864,1.057944585,0.897279075,1.61126521,-0.910495994,0.936944042,3.678646014,-0.026334081,"[57, 670]",-3.29050570733458,2.94746156238495,0.643542217012779
81105,363.4,Tundra,1.81317882,-2.643332012,0.636725859,-0.204382786,1.742797897,-1.582297258,0.426159162,-0.322117923,1.203962748,1.077146424,1.210245419,-0.745580722,0.677400059,2.678537043,-0.112569877,"[57, 670]",-2.77678151419749,1.75827047327201,0.366092130029699
81106,387.2,Tundra,2.069123169,-2.282794142,0.375916422,0.414464465,1.560579307,-1.911323618,0.113369949,-0.022261231,1.14738251,1.006894143,1.348795776,-0.872220669,0.836659299,2.811793574,-0.147623807,"[57, 670]",-2.89034632364999,2.01888860423914,0.778082667147534
81107,136.3333333,Tundra,1.437233795,-3.894505025,0.7574407,0.215788165,2.491201452,-2.071606169,0.287099926,-0.520208789,1.104022948,0.866392638,1.992758167,-0.701016811,1.293065281,2.712749044,0.012245602,"[57, 670]",-3.31665450592221,3.40858519773964,1.11836871759493
81108,332.9333333,Tundra,1.771048244,-3.15981223,0.640483236,0.289996648,1.766944871,-1.765024117,0.094369561,-0.318782318,1.068736967,0.917882025,1.252940721,-0.917815126,0.735634441,2.669306287,0.020368133,"[57, 670]",-2.45306569860874,2.1411258792326,0.582853652044833
81110,1504.8,Tundra,1.972321759,-1.906308168,0.637809947,0.588879388,1.572465392,-1.900997358,0.292678028,-0.322472605,1.491858263,1.014397232,0.741251445,-0.604556236,0.476561111,2.369398873,-0.345337163,"(670, 1652]",-2.60596824938715,0.379374941403954,0.907661374998186
81111,613.6666667,Tundra,2.121203983,-3.093576669,0.60485074,0.117547399,2.150332336,-1.729132292,0.113475149,-0.085595419,1.160271245,1.125705344,1.555308857,-0.783529516,0.975970515,3.133837731,-0.130358725,"[57, 670]",-3.60481127901023,2.83194068204143,1.06660454446498
81112,518.9333333,Tundra,1.555088163,-3.839173126,0.959183699,-0.349691562,2.092057742,-1.573255143,0.352785027,-0.267001576,0.957802796,1.145122941,1.449171875,-0.78959017,1.105202586,2.724679745,0,"[57, 670]",-3.03185446977218,3.46795842290474,0.631149541984948
81113,126.0666667,Tundra,2.366084817,-3.790635434,0.404633507,1.063797628,2.302594984,-1.620445806,0.090789949,-0.67149791,1.676589153,0.711403508,1.63866691,-0.823478781,1.095952713,4.888209849,0.26068818,"[57, 670]",-4.70026111871934,1.39579055786883,0.959798755308607
81114,349.2666667,Tundra,2.010324536,-2.56825938,0.506822372,0.42867872,1.847119563,-1.74364576,0.255701792,-0.449140532,1.128632201,0.942284468,1.3119389,-0.863048165,0.808212659,2.900774674,0.038951423,"[57, 670]",-3.04780075160794,1.81613188153964,0.499333702823654
81201,2957.666667,Mediterranean Scrub,1.949386107,-0.894349726,0.547956047,1.176484505,1.02132769,-1.625961756,-0.225619176,-0.356376056,1.866446084,0.702519022,0.888758321,-0.604777299,0.354927724,2.750419194,0.232487,"(1652, 9633]",-2.8435643689781,-2.50787592698836,0.407407978155388
81202,414.6666667,Mediterranean Scrub,1.27813364,-0.819439085,0.978543346,1.677386322,1.069283187,-1.211661698,0.31385523,-0.748663937,1.611907735,0.787940454,0.921242547,-0.45248324,0.47987617,2.067086963,0.05751402,"[57, 670]",-2.81124170672241,-2.23419531879784,-1.06002246122411
81203,1104.933333,Mediterranean Scrub,0.971925838,-0.972626562,-0.326329153,1.174088641,1.181822447,-1.704005187,-0.097057297,-0.814709812,1.416944936,0.599501498,0.955130783,-0.54186889,0.079882772,1.978560199,-0.137979779,"(670, 1652]",-0.993715449100506,-1.93282531388468,-0.12067879690128
81204,1096.666667,Mediterranean Scrub,1.998566723,-0.890420542,0.375985134,1.062614399,1.226292845,-1.490832116,0.073777583,-0.302258447,1.711369423,0.791778651,0.88915295,-0.463110635,0.591925725,2.661453071,0.044913856,"(670, 1652]",-3.15188493160426,-1.68380989763256,0.299364609441133
81205,941.9333333,Mediterranean Scrub,1.8620263,-0.617315147,0.298375953,1.109843678,1.094500883,-1.60890196,-0.188312144,-0.40320496,1.822663109,0.751114882,0.799229827,-0.488684597,0.258518907,2.490891727,0.181311983,"(670, 1652]",-2.64627142245377,-2.80798791501335,0.540615731585944
81206,616.4,Mediterranean Scrub,1.545653786,-0.577637225,0.342890366,1.118225132,1.121012546,-1.457241359,-0.153184561,-0.540207262,1.738831566,0.706459874,0.958060622,-0.483955854,0.374980921,2.234683908,0.255316031,"[57, 670]",-2.53053648579289,-2.73346673575838,0.068511340527333
81207,2077.4,Mediterranean Scrub,1.939084184,-0.371724389,0.475935743,0.991786351,1.229106552,-1.337326897,-0.173420686,-0.35993141,1.724912595,0.81931233,1.057239901,-0.438976289,0.462128286,2.694893819,0.143211198,"(1652, 9633]",-3.23067652967802,-2.34306268682408,0.0575322691465653
81208,2511.4,Mediterranean Scrub,1.756680528,-1.042933969,0.438354927,1.007465014,1.009367503,-1.629768719,-0.081493198,-0.320003257,1.832731925,0.806035665,0.914195862,-0.559381413,0.359419026,2.681888422,0.037263126,"(1652, 9633]",-2.65977233919171,-2.0605818363739,0.358606689940368
81209,4161.466667,Mediterranean Scrub,1.539666806,-0.99589574,0.409221268,0.996304987,1.013331535,-1.699924648,-0.157703588,-0.364812772,1.7200576,0.820823003,0.893955076,-0.519743583,0.289678233,2.57087087,0.001602575,"(1652, 9633]",-2.32183965307425,-2.06252374325837,0.433389722209956
81210,1702,Mediterranean Scrub,1.728553094,-1.067297696,0.775801678,1.072932997,1.096785014,-1.514877781,0.092005782,-0.414228142,1.631151673,0.783396965,0.830411504,-0.56824159,0.388055508,2.242769665,0.074784119,"(1652, 9633]",-2.60085563938321,-1.73568155804928,-0.0809660408452216
81211,3249.6,Mediterranean Scrub,1.838688333,-1.193361946,0.550718023,0.833479254,1.25123581,-1.562968565,0.013810611,-0.269263933,1.617168496,0.853674581,0.860301267,-0.591331019,0.461388082,2.437012507,0.020967239,"(1652, 9633]",-2.73418123693445,-1.19146028984227,0.377470768785458
81212,708.2666667,Mediterranean Scrub,0.973738642,-0.900811461,-0.26251367,1.207155933,1.157657212,-1.586270296,-0.342919974,-0.994393451,1.584555902,0.621370985,1.044296273,-0.630645902,0.030856316,2.213663301,0.101901067,"(670, 1652]",-1.19629364761901,-2.61931326699075,-0.175599083736563
81213,346.4666667,Mediterranean Scrub,1.40950949,-0.375578714,0.529518866,2.50773864,1.418050204,-1.349805295,-0.11583997,-0.980584219,1.875524643,0.852158598,1.027796477,-0.497050921,0.218438783,2.747283515,0.009283823,"[57, 670]",-3.35403931780463,-3.19467226644696,-0.413925834945127
81214,1969.533333,Mediterranean Scrub,1.610591383,-0.695146885,0.185463437,1.192011653,1.002567183,-1.560673009,-0.127115916,-0.579271588,1.8958286,0.816979916,0.966445236,-0.467525221,0.275761126,2.744581745,0.127220397,"(1652, 9633]",-2.66512114115135,-2.92319116214652,0.242151410107938
81215,5081.933333,Mediterranean Scrub,1.624819644,-1.233046564,0.415282846,0.826335516,1.164844182,-1.671982171,-0.108654194,-0.323808801,1.64508231,0.817900538,0.847249087,-0.574653753,0.369918498,2.432062907,0.021847723,"(1652, 9633]",-2.32940875098945,-1.50155028555803,0.537570890518822
81216,2335.333333,Mediterranean Scrub,1.72636985,-1.029313627,0.471381166,0.949919349,1.182610469,-1.644016294,0.071896515,-0.280301787,1.628299615,0.876311961,0.880432912,-0.599912684,0.452596999,2.583163645,-0.049928657,"(1652, 9633]",-2.74232004476181,-1.21087570492782,0.37478652808157
81217,2020.066667,Mediterranean Scrub,2.115976839,-1.069606322,0.796330776,1.274060966,1.03620674,-1.629095456,-0.037196983,-0.357268687,1.760021304,0.79905946,0.728654603,-0.520350343,0.321443644,2.901844198,0.06139714,"(1652, 9633]",-3.01744063075212,-2.15580116347321,0.315933118922562
81218,946.8,Mediterranean Scrub,1.756398883,-1.099706667,0.572591427,1.087816426,1.176820478,-1.61768761,0.088769712,-0.396618675,1.692064943,0.874534894,0.754725386,-0.464894181,0.431972931,2.303467964,0.025221656,"(670, 1652]",-2.73694149260582,-1.79217376297107,0.42571174667307
81219,824.9333333,Mediterranean Scrub,1.396359897,-0.506946724,-0.028435077,1.485638062,1.049507193,-1.715696532,-0.079882772,-0.739442686,1.655030834,0.702535286,0.96591172,-0.536706091,0.234690325,2.384913892,0.093145378,"(670, 1652]",-2.12439168666512,-2.65745627594905,0.0808816733970532
81220,1178.933333,Mediterranean Scrub,1.836550461,-1.134289259,0.667378678,1.364826138,0.981775002,-1.502362718,-0.186093727,-0.256703781,1.832292076,0.827597874,0.833347939,-0.384670209,0.336259858,2.633194801,0.257952491,"(670, 1652]",-3.03165964293344,-2.88387681249868,0.471005619713612
81221,3871.666667,Mediterranean Scrub,1.297431168,-0.934210348,0.194550547,0.872922129,0.982893739,-1.62651924,-0.042360157,-0.54016208,1.575031316,0.741761461,0.920761663,-0.617433795,0.313500608,2.213942985,0.066441509,"(1652, 9633]",-1.81723464521711,-1.83598189168865,0.00292494845484009
81222,2705.2,Mediterranean Scrub,1.711045986,-0.931745855,0.389819005,0.901724585,1.227802424,-1.596814279,-0.105775334,-0.241426082,1.623354642,0.823528511,0.882040842,-0.543845505,0.44501098,2.4760329,0.092130745,"(1652, 9633]",-2.69224146536576,-1.61446749952025,0.564617481972694
81302,798.4,Deserts & Drylands,1.015050418,-1.631183789,2.059434314,0.244628293,1.233794086,-1.045044019,-0.194291613,-0.710066322,1.474059419,0.871921022,1.294086384,-0.790161041,0.622269426,2.368675298,-0.255178465,"(670, 1652]",-2.19991948789044,0.18495477109746,-1.69652774537062
81303,885.0666667,Deserts & Drylands,1.266024504,-0.396198616,0.284674842,1.060076951,1.105224097,-1.451576505,-0.451052021,-0.564929931,1.713086821,0.809128887,1.298558834,-0.665703855,0.327480094,2.746327366,0.084072271,"(670, 1652]",-2.42893590494415,-2.21330893479756,-0.186215212355304
81305,379.2,Deserts & Drylands,1.159683512,-0.965338073,1.785949841,1.222072793,1.219314469,-1.259775623,0.075834094,-0.81343693,1.809707291,0.760467716,1.000116387,-0.402752565,0.47800624,1.762376968,-0.108980896,"[57, 670]",-2.64229090069611,-2.11822438016165,-1.09079540756627
81306,265.9333333,Deserts & Drylands,1.600963689,-0.124502055,1.095952713,1.249557953,1.619466235,-1.304097194,-0.124313451,-0.386323897,2.040973946,1.121509107,1.280691107,-0.496803313,0.592262113,3.434299441,-0.03071023,"[57, 670]",-4.60341474131842,-2.02661703999123,0.274217837719767
81307,597.1333333,Deserts & Drylands,1.642326157,-0.419526797,0.650593861,1.007781065,1.066734552,-1.491270361,-0.09025411,-0.545020005,1.640337202,0.856401718,1.345101264,-0.484500336,0.307744332,2.789250537,-0.233408288,"[57, 670]",-2.70254772203129,-1.78674643785144,-0.635746653907143
81308,370.2,Deserts & Drylands,1.57701736,-0.618803666,1.515487799,0.807310629,1.3966803,-1.691198123,-0.09218868,-0.426093026,1.328558482,0.950698358,1.193948721,-0.849839686,0.479176318,2.47307317,-0.488729146,"[57, 670]",-2.6025901679115,0.514190481603234,-0.579091076624182
81309,305.7333333,Deserts & Drylands,1.483888223,-1.161012412,0.478578849,1.583486661,1.499813941,-1.035063075,0.145952553,-0.473909802,2.217701904,1.297044664,0.914195862,-0.511165502,0.20722194,3.688943391,0.020792498,"[57, 670]",-4.39471669390719,-2.71719269981416,0.357818969073073
81310,403.4666667,Deserts & Drylands,1.1128456,-1.095952713,1.527082608,1.208583042,1.282392435,-1.008506777,-0.050900708,-1.095952713,1.755579657,0.823544283,1.128632201,-1.029388267,0.536457784,2.616663916,-0.028810356,"[57, 670]",-2.71569204967498,-0.917465934551662,-1.74657613201942
81312,166.2,Deserts & Drylands,1.723266725,-0.084987629,1.009220631,1.352827711,1.290039732,-1.357344139,0.209298861,-0.706650762,2.150978768,0.842938313,1.458209506,-0.845397622,0.744760134,3.464102548,0.167544209,"[57, 670]",-4.44868868535229,-1.92245399654912,-0.661627184930952
81313,439.3333333,Deserts & Drylands,0.971185553,-0.956246982,0.738783908,1.489709045,1.358266661,-0.997665838,-0.183933767,-1.095952713,2.043659119,1.201764356,1.110089975,-0.422612924,0.453169138,2.966878642,0.263102597,"[57, 670]",-3.58080189532714,-3.12795924831026,-0.318652933672415
81314,191.3333333,Deserts & Drylands,1.175720838,-1.513891585,2.387057021,0.762927385,1.282877994,-0.691650549,-0.268446556,-0.649195727,1.399385825,0.872170258,1.089893803,-0.752947196,0.538893894,3.251053273,-0.191985549,"[57, 670]",-2.94845776210124,-0.275084828839819,-2.02581442519996
81315,108.4,Deserts & Drylands,1.160271245,-1.614553775,2.387057021,0.384873529,1.349542042,-0.728371703,-0.276426839,-0.565203715,1.452629693,0.767442512,1.033634942,-0.621205476,0.539673778,2.975999175,-0.371479243,"[57, 670]",-2.56031766289857,-0.171250609215639,-1.90154993645431
81316,588,Deserts & Drylands,1.850080819,-1.959626486,1.62065748,0.272915982,1.435640203,-1.330366855,-0.027779231,-0.433558021,1.331833881,0.986551098,1.301998729,-0.752384249,0.586090517,3.308984952,0.031413294,"[57, 670]",-3.27989765565832,0.435011605604636,-0.508790289412203
81317,1349.6,Deserts & Drylands,1.533996499,-1.370475915,1.694920101,0.78866391,1.318282949,-1.257232078,0.07443984,-0.767341567,1.52199112,0.994183265,1.15392558,-0.679479861,0.514223843,3.021889463,-0.188577576,"(670, 1652]",-3.10044352593784,-0.409578742052314,-1.06724603798109
81318,215.8,Deserts & Drylands,1.24705799,-1.776438738,1.409837712,0.973738642,1.089285881,-1.202635337,-0.133264071,-0.974236758,1.604655119,0.908640889,1.025086405,-0.960834383,0.503505772,2.917709572,-0.13948207,"[57, 670]",-2.29218167741205,-0.369730482104297,-1.34855130170248
81320,804.8,Deserts & Drylands,1.634529976,-0.087026909,0.486466374,1.613657974,1.263940811,-1.409696073,-0.242608162,-0.417140083,1.838460485,0.920701085,1.103831557,-0.496332415,0.450576992,2.834145571,0.097245309,"(670, 1652]",-3.54649182508901,-2.63946207327321,0.175902812071883
81321,309.4,Deserts & Drylands,0.929133872,-0.669531612,0.358641196,1.323377555,1.12609095,-1.216432643,-0.793578466,-0.834378099,1.795838948,0.89386442,1.307828068,-0.603516119,0.535455133,2.933809121,0.167170567,"[57, 670]",-2.49498963454991,-2.49789906263417,-0.314345817968836
81322,208.7333333,Deserts & Drylands,1.943649237,-0.075198898,0.868862799,1.083091943,1.699450245,-1.068792593,-0.081753432,-0.551629574,1.921192288,1.101384179,1.344249753,-0.497210806,0.545968449,3.867102059,0.118478794,"[57, 670]",-4.8585446931649,-2.12637676963922,-0.0727470877043542
81323,134.2666667,Deserts & Drylands,1.344101806,-0.013218787,0.574151499,1.182664746,1.259000822,-1.70695469,-0.630431898,-0.898736246,1.543874587,0.346693902,1.39030515,-0.866392638,0.596571581,2.265982411,0.193766046,"[57, 670]",-1.91674202749918,-1.71477251197896,-0.564591851136584
81324,116.4666667,Deserts & Drylands,1.086133006,-1.717366156,2.570923017,-0.127577523,1.494994013,-1.175720838,-0.524994053,-0.121118025,1.648872304,1.10628094,1.292771667,-0.793171305,0.691650549,2.895713722,-0.416877009,"[57, 670]",-2.99163921691633,0.859135006508703,-0.565065375883489
81325,352.1333333,Deserts & Drylands,0.766360751,-0.95973166,0.081514819,1.604655119,0.906782318,-1.541678208,-0.778439063,-0.936729827,1.570442785,0.719949897,1.481904216,-0.691650549,0.174209363,2.564696501,0.076807274,"[57, 670]",-1.38417163719561,-2.46142905480399,-0.619287972650962
81327,240.8666667,Deserts & Drylands,0.75602494,-0.997665838,0.413582757,0.071316211,0.996188912,-1.227067922,-0.910810078,-0.669064149,1.570926147,0.823367037,1.839677343,-0.83708019,0.947307371,2.095316934,-0.028516331,"[57, 670]",-1.45457385347988,-0.280217375468566,-0.989655978157957
81328,150.2,Deserts & Drylands,0.584811388,-0.681625194,0.244628293,1.570926147,1.423202223,-1.161685721,-0.791476582,-0.914195862,1.824925849,0.834982319,1.239578776,-0.541529281,0.246742579,2.745544366,0.06511021,"[57, 670]",-2.24962864439249,-2.93467609965825,-0.23237721192783
81330,890.6,Deserts & Drylands,1.248330308,-1.555998565,1.389543836,0.451648612,1.452229288,-1.20839288,-0.106986543,-0.404633507,1.515487799,0.919014464,1.334595881,-0.804299254,0.678591965,2.48636246,-0.355716856,"(670, 1652]",-2.60550419579743,0.591829850546538,-0.927564915498883
