ECO_ID,PD,MDT,MPD,MNTD
11305,22085.6895232923,24.4386817813732,233.524751205326,28.1170495151675
11306,11616.5158055132,30.1227219177519,232.112191738321,34.2172949393933
11307,23012.8603544383,24.5785875898243,236.089753665449,26.5308577084648
11308,21880.0147029823,23.1831146870182,234.306988349249,24.5280212845939
11309,33630.7642173909,20.621305744789,237.080986654932,23.5764406855236
11310,29434.4208710133,23.3584723644797,233.426525098222,27.9570670521983
11401,7865.6396239071,55.0210753696726,247.653958320064,65.7919997455944
21103,1796.491487,45.83945475,215.155266285897,48.93295565
21104,1752.1519280003,61.6186345,231.333946301095,66.2052221290516
30101,53272.5076914945,23.6719084547121,240.343518956073,28.1391788427721
30102,83452.2543874877,21.9214956239767,240.223833229856,26.6438561038103
30103,52358.2427799568,24.2322317518033,241.4958170557,28.4673051485867
30104,14509.2655875243,39.6222252911297,232.073790038353,48.8866936483618
30105,25117.2774485727,35.4666012692499,244.148033093022,45.0076775239137
30106,2623.928631003,61.44271677508,226.766195607768,78.7275954257915
30107,53099.9314232305,25.3937343197344,239.311912189611,29.5899006700616
30108,35693.253652278,25.1016032723035,238.821819286978,29.6353890727946
30109,52525.6529155657,23.8980184228053,237.695017084931,29.2798386816339
30110,24146.7571833301,31.1401171022332,237.564422649904,36.884571338799
30111,67667.8896034105,22.8745157576033,242.379533881744,28.3341269182013
30112,37777.9635912555,24.9874554869802,237.50054905222,29.2065020905034
30113,13547.7719260918,48.444921119351,246.560796364665,62.5310075601792
30114,42102.9709408989,26.7702504117105,242.494291862422,32.1835446890807
30115,29671.1089860549,29.2482663704785,244.704867983963,35.2374120972591
30116,54394.9948218192,22.4042855105167,242.479120683327,26.7721852558781
30117,85034.2704545157,22.0678405468132,243.025980763997,25.5374855521362
30118,81131.1370338255,21.1580780795245,242.710842922898,25.4951971784413
30119,41027.1119398346,25.0909569916011,242.114999032638,29.452199814084
30120,39864.5012023617,26.5613275842451,245.493425566988,32.7778855109548
30121,18392.5184808471,32.6841549613212,238.671567356779,37.2407472541857
30122,11878.8169503041,43.2867323774153,239.744557803867,54.3277477951273
30123,34083.6879780773,28.3286998876914,242.455162708641,35.9431635027093
30124,41677.1664649851,25.8899261856778,237.468135093488,30.1240522500188
30125,42264.2365435619,24.6666689546633,239.24520325019,28.7686445711971
30126,67624.7499307921,22.4270723241357,239.651566117178,27.5417056889937
30127,17744.6788651895,40.0096906525379,241.365670876816,49.5921483143951
30128,26146.7590566585,31.576151413435,236.253659359348,36.5969204251357
30129,11102.6433991887,48.1370786351783,240.26418682432,63.1902006920353
30130,52537.2099161037,25.4275182224923,241.936583276914,30.6926380843751
30201,11881.9342729314,34.5913215206842,236.910085853072,43.3334884240578
30202,63092.2748126029,23.6787936129062,239.73806105111,27.7395480661113
30701,18483.6826330217,35.1304415373934,236.346705193239,37.1837535761217
30702,13653.8025960305,29.5344055245916,236.539110280372,34.6177823551249
30704,88016.7362992759,20.1993614923945,239.306040314053,24.4303754518232
30705,34242.3520143613,26.2865289697795,238.762865380998,31.0517742160586
30706,41835.5240942017,24.7708375992434,238.024208011081,29.4166794787714
30707,71531.4613140651,21.8783171054975,241.964459318668,26.7905152238693
30708,2694.7729470065,72.4887806575086,237.373253161793,100.128822784127
30709,28647.9435027341,24.6592150571307,238.80331203441,27.4921394426609
30710,12049.7548675061,34.4949321540159,236.940617947348,43.2554955055104
30711,39055.6389091915,23.7497020264387,239.402330746221,27.2849112778919
30712,46986.7012446773,24.3093209873226,240.273298951762,29.0832381830542
30713,28084.095600871,26.1657207786786,238.108557981074,30.7130855598169
30714,10532.9668886249,34.6499042760343,234.770858579775,42.8948178186805
30715,36463.2538585695,23.9418300619387,235.93097943241,27.3831351786031
30716,29536.3081782243,25.1476795285302,237.584794151096,29.9808602161683
30717,53317.7343939993,21.3082838350361,240.349989693487,24.7165995621087
30718,18846.5493575395,32.1529885757133,233.749912957875,38.7406247253824
30719,39002.9215955331,25.1025100489584,241.223451877314,30.0623125981286
30721,40555.0495693643,25.5362164345386,240.366289610108,30.6648284060509
30722,61062.2876854905,22.5250072077245,241.023114288188,27.0787809367342
30723,56527.6603452757,24.6981408584934,239.560669683548,29.4086112577086
30725,64206.4713962394,20.2073518356322,240.918773634293,24.2440275358601
30726,17672.9668329547,32.2098766700218,239.975948419689,35.7810418531107
30801,6051.1586940058,57.3551544020373,237.949681271762,80.2426563620371
30803,1508.282089,47.6796636071429,200.824229431933,53.1874295714286
30902,3763.6513485033,52.7247439179537,225.386808639373,66.8786577693885
30903,2539.760829,52.9869085777778,218.994675146259,69.6585866122449
30904,3417.8110060003,50.4004859218562,234.441071476337,69.5636975882353
30907,24621.9888810381,29.7107569366718,240.169959633236,34.1805572053909
30908,4215.9731770003,49.0402419024354,234.685897988777,60.4832932696629
31001,6917.7038509968,47.3780314586466,235.039242492905,55.7260668986127
31002,4276.8092191971,67.6638345552172,237.965410678392,101.441179199751
31003,21205.1192363326,24.0765099300062,235.517259134641,26.2703911125092
31004,88323.7514808438,16.8041693365271,239.316370598437,21.2203006449466
31005,10571.6935147762,34.1738552239927,232.090974001702,37.4148563747326
31006,19424.3670400001,34.1969248644434,242.609231419667,38.7971730049364
31007,42395.5719116529,23.4983317701097,238.665141763516,27.4942691187
31008,11800.055531601,32.5584685247474,234.754920954645,36.6805870792003
31009,48224.976517484,21.5759224727194,240.033854593968,24.818750319376
31010,3234.9837915,61.91059779,240.145044552036,85.6281973653846
31011,13579.0726263701,37.3237976569209,236.347071985266,39.8527425010091
31012,38078.1965895797,23.6551340826828,240.56245883892,27.3603364752474
31013,9427.9996162975,39.8871570922659,236.430078442898,46.638650101531
31014,18775.0297871141,36.9777094696333,241.181631272625,44.6097299131084
31015,43990.5597145742,24.7140745974004,239.472127204428,28.5421682034521
31201,31791.0304285669,21.2791064314576,240.767966518113,25.5583365092297
31202,78988.9714198929,14.5133675958473,242.787568922923,20.3544218059148
31203,98198.411564154,12.1501938752267,241.439259208536,18.9393588841378
31302,18670.8982551512,30.8596925174832,236.377219778531,35.7703107521865
31303,4555.491584,45.9522746344086,225.348408913267,68.4019092772277
31305,9157.0937920208,38.9171877695306,236.774685019387,45.5282240957701
31306,11290.813878627,39.2824407663906,236.41177526187,47.8866346115303
31307,5672.7950315178,39.0824621231175,234.56330688919,43.4762494168756
31309,28416.3383667167,23.2920212054086,238.316959313559,26.0100813266065
31310,5390.6544425145,47.1860263586057,235.41989632379,52.8715961463569
31311,28882.2908451031,26.0430189944474,235.066414741332,28.3701730813796
31312,29202.8733627199,28.8132761510983,238.279819651288,32.6316078295604
31313,3167.3783825051,58.4763103229646,230.396829102579,64.8891175763526
31314,42015.9549124686,18.564612937014,236.517460403294,22.6321895795691
31315,12438.5779940275,32.9590513101724,234.484824694374,37.7437641737442
31316,24378.9874994264,25.9034605046204,237.000936465559,28.7552931254593
31318,14078.0648733304,39.2019678654055,232.373693737593,44.6542040582818
31319,9698.0218295385,37.3444270438654,230.549022322803,39.3634607944418
31320,17863.6684958151,30.7156853076115,233.337946850027,35.9495483006585
31321,4962.1973559965,40.4701846068299,223.330042540541,53.9727594632748
31322,55482.0125667184,14.2261314383413,236.588318875872,19.5236760520224
31401,35187.7695011493,30.3218778243968,242.409989893555,35.5517270385637
31402,12726.0441698303,39.7762917343597,240.844304913579,51.6647061731641
31403,17297.8671193727,39.2896662219144,241.531914992659,49.1162711596958
31404,5588.2400191568,57.2265032286472,239.803026361444,73.322101058302
31405,22558.8536179371,35.5776688688678,243.706183429825,45.8047034406723
40101,5463.8156211,56.0304809032609,242.887274666695,72.1274931938776
40102,103588.430609373,23.2451275008344,247.768564014504,27.3107316410973
40103,44635.7394287933,30.3551233181183,246.488070541829,31.949709261713
40104,24040.8982163435,34.4133602857404,245.190555315838,35.4636510944952
40105,10586.4853150785,46.5304903800955,242.501994936263,62.3410685026323
40106,20823.9711759905,40.8689314450281,246.360188913956,51.0859762223816
40107,14770.1952314525,40.869858535066,240.817635288981,54.0240673575822
40108,25741.6243131497,36.0171218042267,244.546533570383,48.5179604801629
40109,5437.3573974968,67.2750550723685,242.738751168891,89.0952852649446
40111,16320.8640659353,38.3338609455333,239.785711488091,51.8775695755953
40112,13873.2044526373,46.1444002807398,241.668271095607,62.102451552088
40113,15250.8178422765,43.0714321546846,242.192454670735,57.6728884481758
40114,17512.1085439391,41.8952494724927,244.399874662329,49.6652115303909
40115,14369.0007070248,37.6717982548814,240.679912026872,47.3330953602042
40117,2341.2871050003,63.0245887941176,234.957464849866,85.9291402162243
40118,118719.134431192,17.2140398926185,245.348957901482,24.5938029847101
40119,57441.6125483459,25.7291692856241,243.843709401553,32.2020141684954
40120,16349.5105202511,41.3972360004422,240.771643137621,56.1559532961043
40121,21598.9712860715,36.2455199907842,244.978808717857,42.5642595174256
40122,4885.2128489998,63.1788160547945,241.349722626808,74.7009387209233
40123,37592.2432914863,29.478329663822,243.461261696755,34.0052498493232
40124,33326.2172178003,30.865710040017,240.708774006343,39.751161810877
40125,3892.1969420001,60.5852373548339,233.383619713274,80.8121014761873
40126,8712.0387555103,59.0316762396924,246.234478626624,78.3975632381694
40128,12464.8298063668,48.4608699737081,242.590624980752,53.0951069186377
40129,27798.5796652889,34.6009513299203,245.52724070032,40.8227865754122
40130,10813.5996081141,51.1933014746552,243.5826030807,58.7399386347338
40131,8516.1721250058,51.4891442655111,245.328783416328,73.2899177394643
40132,2814.2233340788,74.3975316688611,246.199529720947,107.981675603124
40134,26242.4261531169,32.4409461444856,240.371614345861,40.1656351088054
40135,26209.6635316323,34.2810301326957,240.997375086241,41.7404432330631
40136,19576.2103704353,39.1836723335381,245.749609219718,48.8394041579367
40137,113610.88987888,18.6451477342251,246.215174299222,25.7155176113563
40138,7128.922720411,60.4080681476899,243.474285737403,78.9861616965754
40139,8967.8190925265,53.5370280988873,244.992569263686,73.9451648478909
40140,2762.7137666075,64.8080250086,233.428675353096,75.4289925322549
40141,14215.0893679231,45.691086609884,248.045126523817,56.3958096088588
40142,8019.5346127151,51.5858795848353,238.089339652518,70.7606653936779
40143,18862.1343759244,40.0600109961819,242.244650395987,44.880811391701
40144,24691.253970273,36.3481170647798,247.863348716828,39.1131996531395
40146,65681.7922550285,24.8611448876884,247.574641990998,29.3592883327403
40149,99134.7027891568,20.356060661475,246.198812711823,26.5468642846235
40150,26188.0241280663,36.0994852212039,238.298785077739,43.9720331739533
40151,40673.7407007977,32.8135526387942,243.338312506837,39.7501811768576
40152,25508.7164907393,36.2585429218453,245.457660515679,40.3145176987676
40153,5700.1114644033,57.0172800458667,238.97260111944,70.8567849923544
40154,22662.9788060681,39.2116653077132,243.7622005013,44.5602066236739
40155,15267.6795521088,47.1246146189663,243.612446610921,56.1805400520579
40158,42701.1018164131,28.1424713038973,246.58884003049,32.8999959948806
40159,28573.2003186432,31.6616427351017,245.544627785534,37.1199210894721
40160,3943.6094406,59.495269009475,244.238214522505,80.2545650676923
40161,22635.2475129983,34.0423052069215,245.396684688406,38.0545209573548
40162,8642.7306384881,48.8415155526228,238.574987917095,65.5763572370222
40163,51010.7725508071,27.4676623190422,245.62662136949,33.5210567470229
40164,2767.4170600001,87.7219657,244.932563113985,140.101478322587
40166,18394.0376866437,37.8166390282169,237.758707177803,51.6821357956444
40167,24875.3478257787,36.1931611647084,245.973801304883,46.3015811769542
40168,25039.9858699251,36.3639373678003,248.638296284246,45.5827799274671
40169,21827.4423479443,33.9985961914691,245.704294615323,39.5931082439179
40170,40451.3971606225,27.8065829272266,245.841780914415,33.4516256328601
40171,40802.6510699393,27.1565905270789,245.623137153712,33.8033440718458
40172,83645.7701406956,20.3748624231336,246.386143754189,26.3549954966644
40201,18531.1181824837,34.7159783514002,235.553526614122,44.986032652257
40202,55954.4328660836,25.4264901043194,244.510097965043,32.3380654747669
40203,10530.5703466211,48.0907943750284,237.929489432396,66.22503896107
40204,21732.4508209553,36.0403552037675,239.084438084546,49.3343942195708
40206,27947.0257907094,28.7710192449726,237.462994297431,35.7555579068848
40207,20704.7398660903,33.6729789851175,237.554438876754,43.7179525181024
40208,5740.4937512031,57.4606914866938,239.23428178335,80.0418393293495
40209,26323.3241481437,31.5045727918063,237.177336161479,39.2960608981073
40210,31202.3275048669,33.1467384103069,246.118766202065,40.4638546747931
40211,15632.1906275967,45.9638063228532,245.025202898663,57.9294446667488
40212,16488.3333672455,41.7045499817333,242.374062573742,53.1224007363396
40301,26428.5437042926,28.5443061039458,241.089324212904,36.5349995917871
40302,13173.0320550088,52.3283829845013,241.218687629362,61.0351261418731
40401,27187.0999110084,33.1858497164593,244.786757386066,41.9745120752669
40402,2213.4587889998,79.5949159616615,235.29337982345,95.7296606452516
40403,19650.6110171163,31.7550956686267,237.098236827534,40.3025955830917
40501,17553.1620783526,35.4374964794057,243.474565898768,41.1113975939304
40502,13995.8449381044,33.5559594782956,236.769242482689,42.152891109688
40701,11046.7364345261,41.1493154167624,237.601042746237,56.6846456483567
41001,37535.3369607712,30.9492071147436,245.49964575452,32.2928408433906
41301,21561.0123764279,32.8135602611541,236.531497382783,41.6476294259681
41303,19103.8932401597,30.0643727923866,235.605857917329,37.4582318705953
41304,5155.5737975093,52.8031235106084,236.048763014427,63.4407429280845
