ECO_ID,Realm,Richness,TaxMPD_Obs,TaxMNTD_Obs,TaxDis_Obs,TaxPos_Obs,TaxMPD_Null_Mean,TaxMNTD_Null_Mean,TaxDis_Null_Mean,TaxPos_Null_Mean,TaxMPD_Null_SD,TaxMNTD_Null_SD,TaxDis_Null_SD,TaxPos_Null_SD,TaxMPD_SES,TaxMNTD_SES,TaxDis_SES,TaxPos_SES
40160,IM,65,0.360897435897436,0.0482051282051282,1.60123252274855,0.545837220569367,0.403250192908673,0.0780135958329917,1.71545044045033,0.312461545031109,0.0107928015247847,0.0102235870022589,0.025007283004118,0.0718824025149097,-3.92416713250748,-2.91565647372857,-4.56738613638962,3.24663154504124
40161,IM,778,0.334836457881809,0.011183355006502,1.55974568289492,0.680883216184761,0.403595682578516,0.0162383752689753,1.72980890046312,0.244562307221045,0.00290188740818107,0.00115272378457867,0.00675861858912239,0.0256607569945164,-23.6946562788271,-4.38528321363736,-25.1624226645815,17.0034309220479
40162,IM,176,0.422281385281385,0.0659090909090909,1.76559634152019,0.394811622498336,0.403880467110821,0.0435985414612203,1.72614940383151,0.26860871753278,0.00622763126460017,0.00427622635738347,0.0144537783350202,0.0497886333474514,2.95472184988875,5.2173452907488,2.72917826566505,2.53477343081192
40163,IM,2079,0.396668889382826,0.00951449983708048,1.71176230499714,0.385161210510991,0.403610149658298,0.00812190748008963,1.7305986069527,0.24048498423084,0.0017128162742914,0.00050267933170113,0.00399055121478977,0.0154494068948876,-4.0525422251397,2.77033939763973,-4.72022558832241,9.36451653221889
40164,IM,31,0.404014336917563,0.118279569892473,1.69599674254794,0.583855752209285,0.403750764736712,0.115854311119743,1.70020016228624,0.381091408182999,0.0156907862610862,0.0176874313355249,0.0359836077326131,0.0924441510832583,0.0167978950490408,0.137117636061657,-0.116814849959822,2.19337125875784
40165,IM,14,0.366300366300366,0.204761904761905,1.58686314279975,0.405835160479311,0.404039265179265,0.167437579087579,1.66302857692887,0.505392155112514,0.0256341232847806,0.0313385993568692,0.0569678291733262,0.121996083207594,-1.47221336418028,1.19100171801853,-1.33699028441812,-0.816067139334234
40166,IM,487,0.418895535474382,0.0366255144032922,1.76358554707846,0.450455801544737,0.403833151008076,0.0224032659152221,1.72963544328413,0.247280015408976,0.00372156753935583,0.00174301590278959,0.00863226761856394,0.0322423671465966,4.04732261527461,8.15956324053514,3.93292994314906,6.30151580409651
40167,IM,733,0.419334523173463,0.0254928931682714,1.76408383877189,0.171813402487367,0.403627274882448,0.0169466545462396,1.72978143465646,0.244671778055096,0.00301125235286856,0.00120214218814935,0.00697275235324379,0.0274074482300472,5.21618464691349,7.10917452717334,4.91949267343151,-2.65834217604589
40168,IM,710,0.403042077699422,0.0239848914069877,1.72469659934224,0.34554435006592,0.403626895284637,0.0173947688180973,1.7297544322526,0.245178152251888,0.00302478764358855,0.00126468566594279,0.00703505413684051,0.0266853023029827,-0.193341700021357,5.21087790140929,-0.718947262093936,3.76110402177511
40169,IM,680,0.389627578122138,0.0209382716049383,1.69553051632525,0.435886764404974,0.403738356393034,0.0177864311438962,1.72992961178661,0.245547197497327,0.00312579740231534,0.00134248974566207,0.00728664508980868,0.0269243365226127,-4.51429713916955,2.3477575685226,-4.72084135255546,7.06942459836618
40170,IM,1524,0.417366648107879,0.014373897707231,1.76252224269763,0.271355615803553,0.403730088294577,0.0101033644823766,1.73071268486703,0.240932337035184,0.00201549113993994,0.000658681120899045,0.00469734000950045,0.0180058989382236,6.76587435343825,6.48346079666826,6.77182357808251,1.68962843081303
40171,IM,1559,0.413350715945648,0.0150398620986856,1.75337724189538,0.269437626844048,0.403643721750156,0.00996072895530636,1.7305320660232,0.240901913098138,0.00209722262130797,0.000632150696889605,0.00485634748628865,0.0181453288674899,4.62849966277704,8.03468724842087,4.70418888612903,1.57262036716434
40172,IM,4298,0.417410138685512,0.00713447547524055,1.76350488690367,0.259470815847749,0.403674149561916,0.00483266386191323,1.73100467687166,0.23818880940045,0.00114023154901118,0.000250203936874799,0.00263073888038033,0.0100727033672505,12.0466664297335,9.19974178695332,12.3540235309529,2.11283958946845
40201,IM,551,0.418572143999929,0.0297510625379478,1.7614169603489,0.43699391967273,0.403629731888309,0.0205947938672599,1.72933712637836,0.24707664739474,0.00341150862651814,0.00153706505661042,0.00791968753820297,0.0292685791339993,4.38000126849188,5.95698186703922,4.05064389419313,6.48877662999964
