GlobalID,ECO_ID
G150855,50522
G168894,60303
G279777,81208
G030210,40149
G081370,50414
G128803,61401
G085543,80421
G200216,60160
G216415,50415
G148970,60145
G322068,60310
G269138,80432
G103423,60113
G157375,80509
G157698,50512
G324306,30103
G050744,80408
G084437,51308
G286985,50609
G308334,60140
G115800,60125
G154376,50302
G032897,60214
G166987,50408
G051625,50410
G277188,80412
G209853,11202
G116116,51106
G083150,81001
G123311,31003
G045112,10802
G113288,81104
G102631,60229
G205010,10406
G036652,80401
G156486,80101
G240659,10409
G324207,60104
G080517,81110
G121316,60210
G195073,60235
G096801,30716
G317901,30117
G081277,50519
G331505,80443
G327355,81210
G248012,31312
G061315,11309
G315315,61307
G042657,50501
G258952,10403
G277083,80518
G215488,60155
G129702,30202
G213881,40170
G181221,30126
G079945,61405
G181354,41405
G052894,31203
G256721,40168
G080370,81313
G170076,70202
G308074,60124
G331592,80436
G263764,10402
G266858,60124
G228187,60145
G106892,31007
G311239,80516
G042338,80412
G287320,31318
G335894,11309
G017264,61304
G313509,60117
G110849,60121
G322543,60146
G022327,60209
G036088,50303
G142900,60709
G044203,50407
G037659,50303
G101239,81017
G082528,80411
G091618,60162
G174959,30115
G273100,30715
G247911,81017
G250571,81110
G058215,81206
G215470,60177
G095221,70106
G012013,50404
G290603,80101
G019855,80433
G316304,60125
G011084,51305
G266069,10803
G211681,11208
G077986,60151
G017259,80404
G112097,40146
G087134,60121
G200597,60121
G189014,10202
G241345,60145
G284897,81001
G097459,81202
G330264,60703
G008313,61006
G256295,30118
G315636,60137
G277039,50528
G096018,60153
G044373,50805
G099682,60228
G089807,31203
G272839,40202
G059533,81217
G101111,11310
G025754,30112
G064752,60146
G167180,11210
G011195,50506
G205984,60173
G038355,51202
G158885,40128
G112962,50613
G128783,60117
G244476,11001
G110745,50303
G147850,80815
G121859,60125
G288916,50302
G108045,40206
G147533,10704
G076365,40144
G115678,50416
G324765,11201
G034625,60119
G171420,60104
G002846,60217
G129730,60113
G272979,51311
G104054,60303
G260904,51309
G083903,50815
G265464,50804
G335995,31315
G028302,60145
G134716,40168
G214066,51303
G042366,81215
G214699,60142
G014243,60125
G097996,50303
G323560,50524
G135237,80440
G183275,60168
G095994,31012
G193164,81221
G323638,30717
G328576,81206
G004407,60174
G167763,60167
G293984,81208
G010322,50414
G077687,50407
G303921,60142
G053765,61315
G082007,81214
G218238,60112
G021936,40144
G214436,60132
G170471,80417
G317699,60211
G308157,60163
G157628,41303
G131328,60145
G300187,60129
G108462,11202
G269969,30908
G097105,30101
G148917,60206
G306103,60304
G224353,60104
G203166,60167
G001023,60103
G146704,60140
G019371,50415
G077180,51201
G089367,60150
G127428,80511
G262113,80440
G294734,80421
G279615,60115
G042930,80502
G268221,40171
G264013,50609
G217951,10405
G132388,60176
G236800,60134
G059842,60308
G283920,80611
G017406,31322
G250866,10801
G167992,50303
G164733,60169
G217735,30120
G122748,60145
G248626,31203
G284592,80402
G312030,30117
G053761,60404
G149780,80440
G286601,81104
G066360,31012
G149387,30704
G014268,60121
G237009,60118
G105727,60177
G331130,60121
G168171,10117
G220420,30129
G064532,50701
G151272,30130
G130904,30104
G144484,10703
G159590,81201
G266108,11201
G266834,51310
G291235,80409
G283525,80514
G320100,81203
G008613,60113
G214327,30711
G120271,60155
G222178,60125
G051384,80101
G307797,41001
G313267,51307
G089246,60908
G083219,51101
G030615,60708
G101016,50607
G070411,80504
G150313,81207
G023513,60169
G029347,60704
G062984,31009
G157514,81201
G057437,60708
G057455,80509
G085050,80408
G082604,50518
G274029,30907
G072698,30711
G161139,60121
G045651,81208
G113133,81110
G061758,31201
G317748,60904
G266549,60145
G008249,60121
G146842,60230
G028315,60109
G171282,31202
G114271,50612
G064322,31314
G213322,40149
G149427,61307
G034010,30118
G086328,60217
G248439,60209
G303781,60124
G149910,60151
G018804,50516
G097536,80418
G300931,60128
G165251,60309
G193582,11202
G136957,10117
G109741,81110
G151929,31401
G199449,60137
G206014,60212
G062124,10411
G085849,50530
G032039,60161
G057916,80808
G030400,60166
G281211,60176
G296747,60115
G106228,31007
G175521,50403
G016759,81209
G289399,50527
G224822,40163
G203518,60104
G152684,60206
G058298,81006
G078506,81003
G207577,11208
G270625,60101
G290916,50415
G006084,81215
G080474,80501
G246636,80414
G262414,50510
G173485,50529
G004732,60121
G172427,81003
G206364,40102
G010397,81212
G271069,50510
G102800,60157
G081259,51202
G317264,10128
G107254,30717
G178209,50814
G151613,30128
G277753,50523
G131852,50413
G184080,50804
G068371,50522
G057151,60210
G011259,80601
G146897,10201
G279003,60121
G049264,40107
G128873,60156
G086328,60101
G329495,50810
G097795,51201
G223040,11003
G290143,80809
G064828,50411
G255027,60704
G263441,60125
G149448,80408
G013530,30709
G200124,60121
G033277,40105
G079484,60304
G009646,60150
G076732,40401
G283025,31202
G130289,10120
G013037,30111
G302631,30709
G162184,60118
G057421,61404
G064061,31007
G155455,30116
G081854,60124
G053476,31003
G331099,60145
G046254,50417
G147409,10402
G122122,80403
G300405,60128
G323035,50511
G118290,30111
G112902,81208
G203360,60129
G159201,40118
G101031,61003
G071895,51302
G167403,10411
G090811,81110
G017458,51301
G078489,51201
G007348,81207
G154577,60105
G003029,50303
G125118,50605
G323229,30712
G174877,80518
G156013,60217
G318270,50613
G311709,41001
G117180,60710
G221412,50517
G188440,51302
G127999,40134
G056880,80516
G086879,61304
G232819,60145
G325612,50411
G178051,81215
G171492,80425
G125202,10105
G203589,60704
G002073,30119
G019061,50527
G123967,31202
G157524,80805
G191721,60212
G042846,50520
G107776,60201
G136406,10704
G180663,81215
G103770,60145
G327688,10126
G209866,10704
G141919,30713
G177453,31203
G186185,50522
G209121,60708
G304435,31307
G296941,30117
G175406,81201
G184646,30723
G181309,40149
G277660,80413
G200678,60136
G050768,51304
G241232,10409
G013666,40146
G097507,81217
G202860,40163
G174649,60303
G052068,81211
G058029,60233
G027790,60105
G180680,31201
G271583,81003
G038666,80445
G272971,80404
G323592,61010
G274655,60154
G157381,40171
G310780,40103
G214049,50607
G028174,60117
G313023,81001
G263485,60709
G134856,60104
G326483,30725
G329258,11401
G048731,80102
G152748,60154
G189113,60104
G220420,30111
G081990,80433
G057885,80408
G206407,60174
G296280,60303
G044837,50303
G330780,11208
G142794,81017
G255507,60153
G105698,30713
G090949,80439
G124974,50518
G158010,51302
G178786,50512
G085536,30725
G169998,31203
G184080,80402
G113057,51304
G038502,80501
G106431,60163
G158287,10412
G179694,31004
G203338,60107
G037588,30116
G027979,60703
G215805,80405
G270041,40172
G031548,40171
G060373,60303
G272440,40155
G122644,50613
G104240,10116
G092053,51306
G203757,80813
G119048,10120
G213664,60130
G298722,80412
G160202,60212
G037905,80417
G064020,60310
G029411,60153
G089796,31203
G049307,60306
G130261,40130
G077670,60202
G272588,60211
G077522,60162
G100160,81201
G247045,80608
G194921,60212
G100897,60710
G089795,31202
G136911,50813
G046421,51313
G101960,60136
G175267,60202
G184874,30717
G131849,60227
G266128,50412
G038772,80430
G268702,60213
G334952,40109
G273328,80815
G308779,40129
G247058,80408
G002056,31015
G147408,80439
G109396,81215
G248323,51202
G106094,30121
G282283,10120
G260165,51305
G136485,11304
G110750,60224
G124597,11202
G224608,81330
G125854,80443
G323309,60167
G122866,50403
G277826,81216
G291957,50414
G126512,11202
G115434,60303
G295393,30125
G295790,30110
G088155,60166
G278048,80605
G113515,10402
G271930,50524
G277182,50805
G063350,81215
G292468,80437
G147701,80506
G263456,30123
G204979,30109
G019660,50402
G267886,51202
G174675,80433
G188527,50417
G312087,60102
G201452,60703
G147507,30719
G020559,50810
G097704,81001
G323105,61201
G291860,80805
G177440,81212
G252053,30717
G151560,50503
G026829,60158
G108144,60161
G158349,30722
G219156,30102
G029486,10111
G115612,60140
G205972,60156
G226233,40103
G016334,60130
G156923,11202
G025464,60137
G115347,50303
G061728,31004
G284030,80817
G053116,50401
G025069,10402
G045376,80513
G124487,60104
G047404,80433
G203660,40118
G147618,10803
G084539,50505
G009861,10802
G283109,31203
G133122,40209
G196279,60125
G323230,30101
G055550,50407
G289348,60113
G299215,80418
G010909,81019
G155550,60143
G073630,80607
G296409,30118
G113718,50410
G149228,11210
G216501,60204
G315793,60129
G063098,80433
G217185,40103
G226564,60142
G103591,30105
G138565,51107
G102498,60135
G248811,50403
G125088,60709
G094013,10120
G090674,60135
G216306,60104
G224217,60136
G307954,60103
G175906,81221
G268009,50514
G043334,81209
G219490,11002
G323874,60155
G201041,60118
G183428,60150
G108535,80421
G217635,30118
G123542,31203
G253432,10111
G293617,80516
G070228,81110
G051021,80518
G277678,50528
G044996,61304
G303800,60173
G216574,30102
G214832,40129
G193239,50410
G295112,80402
G027118,60704
G277542,50813
G163572,60121
G113359,50606
G095947,60146
G179236,80443
G110979,60205
G323072,81003
G177284,81303
G159377,60211
G210857,60174
G115854,50415
G034639,60107
G276192,60707
G057618,60121
G276378,60176
G280565,60181
G008603,30120
G030411,60136
G322663,80405
G183966,60168
G124604,11209
G115275,60704
G286682,80402
G288885,60230
G092252,61308
G113125,21104
G248886,80441
G067841,40204
G096223,70113
G208153,11202
G277871,41303
G265195,60704
G044429,31007
G286961,50603
G254349,40146
G218437,60308
G062012,50614
G008045,10803
G166689,10706
G099346,81205
G085368,50503
G135263,60217
G334990,40401
G194708,60161
G105402,50513
G318308,80444
G279708,50524
G256337,70202
G213881,30711
G110627,81327
G007849,31202
G176648,31014
G188527,80518
G172692,60111
G175327,10413
G193799,60120
G084474,80521
G018456,50602
G176741,30202
G023294,60121
G005444,60212
G094079,60169
G214968,30706
G116252,10701
G247160,80408
G263765,80418
G184725,50414
G297901,70105
G262764,80814
G122888,11210
G044831,50302
G101094,50811
G182637,40118
G087712,60104
G270287,50805
G254833,60803
G117258,60105
G270238,51302
G275148,60125
G068988,81327
G199472,60137
G207436,11202
G259128,80102
G247691,80516
G315315,11302
G288821,81221
G291558,80818
G100511,50413
G063734,51305
G124071,81221
G168898,60303
G318314,50505
G068452,50404
G211096,60207
G095079,60109
G211498,60141
G252015,30201
G083429,50805
G316936,60180
G135320,50302
G303469,60135
G329198,30705
G265656,10802
G167337,10702
G109971,80404
G025990,40166
G037609,60230
G091562,11302
G247856,80408
G064969,80804
G114489,81216
G057150,61006
G309998,11202
G323389,60228
G166580,11309
G295429,40149
G052092,40137
G335127,40124
G068503,60210
G214436,60140
G040392,11002
G280586,60167
G103030,30722
G157604,81210
G296568,40204
G114056,51309
G128484,60104
G084236,81212
G012883,70112
G174769,80509
G265398,60101
G318238,51115
G082823,80440
G005287,60235
G145404,60303
G140757,80805
G267034,50528
G189161,60139
G215789,51308
G108913,31001
G030966,60160
G139467,51305
G121986,60130
G008281,60121
G178698,80808
G069556,81211
G237948,60182
G073607,40146
G041755,40301
G252852,51309
G050189,81313
G124918,60118
G004234,60124
G191128,40105
G170089,80513
G114974,10701
G173348,30718
G184393,60182
G290649,80815
G018688,30717
G137106,61201
G125119,80445
G129435,60229
G063734,51304
G141994,31401
G155979,40111
G296147,30102
G165243,60178
G132780,40154
G112784,40169
G172162,50503
G037896,80426
G156851,60103
G136638,51201
G221014,11202
G096114,51201
G156426,60135
G118037,31009
G308033,60119
G015309,30712
G190520,70202
G020679,60904
G057512,80412
G284217,81310
G038859,40118
G224049,30118
G276261,80516
G202144,60160
G067354,50303
G243175,60121
G266287,51305
G300636,30129
G185943,60224
G122358,30101
G298590,60210
G248685,50519
G269588,51307
G307591,60145
G103426,30102
G142062,10409
G064092,60146
G084304,10409
G114116,60150
G019775,80427
G233922,60135
G099231,21103
G221303,80427
G145095,40149
G108368,60107
G016176,30723
G336015,51310
G113227,60105
G289494,61003
G091585,60181
G203226,60170
G205803,30902
G277187,50603
G271998,80102
G176197,80445
G040997,60146
G292351,40303
G029849,60108
G288888,80417
G274927,51307
G153486,50528
G238411,60145
G318054,80405
G206384,10128
G082793,10413
G197268,60167
G180903,60303
G291531,81017
G176830,10402
G053050,51303
G252808,50517
G322828,40171
G156187,10106
G160022,30103
G109243,60308
G010139,80406
G215984,11001
G079945,30120
G039107,51304
G102822,60170
G261171,81222
G024359,60310
G288232,11205
G258728,60166
G171449,50414
G211498,60135
G112115,31316
G067707,81203
G102794,60707
G319954,31012
G110106,80422
G147166,81209
G064116,60161
G124227,60153
G178906,51202
G287646,11205
G126889,50516
G271845,80901
G123079,60167
G042338,10409
G186194,51306
G118755,11210
G068369,60310
G079573,51304
G094445,60109
G114854,60127
G266747,50517
G218579,30712
G157936,51302
G266408,51304
G197720,60310
G209224,60166
G323426,60230
G185094,80440
G133902,80406
G059483,81221
G272311,30716
G162225,81207
G254012,70113
G160350,40102
G216580,40108
G036219,30201
G133805,40168
G071974,31321
G233429,60121
G255147,60215
G331652,80434
G151171,60104
G251282,60104
G085939,51202
G077317,50804
G032936,60107
G299399,30719
G247432,80424
G334744,40210
G047580,80520
G219601,40304
G213991,50303
G228252,60118
G277616,81111
G323183,60145
G137400,30719
G052118,50413
G081146,50528
G322454,60230
G172079,31012
G096844,50504
G272323,10117
G064116,60162
G157503,80412
G086384,60135
G270145,30725
G124928,50524
G046330,10803
G142757,80521
G252957,50302
G013241,30718
G119341,60309
G197259,60303
G031001,60166
G214968,30704
G303721,60166
G255038,30111
G077401,80412
G047397,60162
G047651,61006
G115077,10402
G184456,30102
G316915,60144
G277859,40210
G265589,40171
G126892,70202
G118555,40168
G184252,60129
G149934,61304
G235544,11002
G007984,60209
G113924,50510
G277222,80813
G282171,10409
G301651,60136
G186492,10704
G116109,80502
G068502,60181
G018978,30116
G051133,51303
G296295,50302
G260586,80404
G141675,30102
G107519,30112
G172321,10409
G114837,60309
G249276,70105
G080979,51313
G308056,60103
G083679,81211
G259673,50518
G260580,50815
G024558,60182
G058447,51308
G182338,60173
G098624,81313
G022311,60703
G124871,81209
G245011,41001
G325622,11003
G201200,60141
G017889,50303
G204078,11001
G092953,61008
G062614,80423
G291142,80406
G268016,80419
G070737,80423
G067600,51305
G110817,80818
G174144,10408
G111924,60121
G312743,81019
G324563,10703
G264359,30907
G257756,60121
G284740,50530
G178423,31004
G120209,10106
G050877,40502
G022664,31316
G176040,30111
G132402,60176
G330464,60217
G064150,31311
G129032,60128
G114737,11210
G079650,81303
G013155,40146
G277591,80421
G155248,80101
G174958,30101
G081365,80402
G053426,31015
G201123,60156
G263787,51301
G078976,50508
G263776,50529
G179971,81208
G325696,81201
G207150,10709
G212540,10402
G151258,60115
G270872,80501
G050877,10408
G099968,80401
G210543,60167
G257312,60173
G298920,60708
G100885,50402
G232694,61006
G059849,51303
G312786,80432
G097600,81317
G085624,81320
G195761,60145
G005549,40123
G272502,80441
G063361,81215
G042241,60310
G215837,50528
G096805,61316
G171305,31203
G319109,30709
G272330,60107
G208281,60213
G113950,50602
G318260,50813
G316074,60104
G270177,30101
G324349,81215
G228465,60167
G260887,50520
G159467,50303
G079295,50504
G042590,80415
G280473,30117
G026470,40149
G312455,80503
G181415,40172
G151314,40149
G045063,81215
G008055,51202
G330470,40120
G328575,51202
G065222,80518
G310104,80102
G133432,31004
G156462,50303
G186753,60180
G238457,10124
G102449,60215
G137956,40151
G192436,60232
G051182,51303
G045339,80509
G313751,51301
G319909,10411
G033058,10113
G295898,40202
G278037,60310
G179141,81320
G062447,61003
G296140,60121
G247712,80801
G221983,80416
G058106,60305
G112869,40172
G274050,61402
G313047,81016
G202927,60228
G335304,60174
G211575,50302
G259686,51301
G269586,50302
G112964,80520
G046270,80446
G170256,31203
G174130,50607
G314692,30110
G172524,11003
G093107,60907
G295188,60112
G108396,10707
G326935,31202
G109738,81019
G168677,81214
G319522,10707
G001358,50529
G119821,40106
G212893,40154
G014245,30907
G021411,31009
G176646,10406
G287286,60182
G251494,60160
G182009,60115
G073046,80402
G102333,60128
G114651,50406
G079944,10704
G279843,50811
G193365,11206
G194971,30111
G177724,51306
G264978,60801
G266098,31202
G109105,80433
G138069,31012
G231595,60310
G272839,60229
G333792,60140
G155110,11204
G330560,40154
G262119,80404
G205269,60173
G330668,60310
G323241,31203
G042598,81001
G335612,40119
G199143,40151
G059297,80501
G142297,60211
G156073,60707
G032537,60182
G272850,50407
G020320,40146
G263441,60107
G330252,51307
G259120,10409
G166554,11309
G035046,60207
G061050,30101
G295403,30719
G162582,31202
G097633,50815
G021104,60154
G052068,80406
G137673,31202
G032062,60112
G078755,60166
G267578,11209
G254813,60145
G113995,80418
G103230,81210
G272396,10413
G032039,60125
G151541,81215
G026519,30712
G172884,80434
G265240,10406
G113879,51117
G268511,40137
G190032,51303
G105619,60113
G159783,50805
G049138,60704
G077522,60160
G331899,50812
G269176,30712
G323072,81002
G034085,60168
G262094,30704
G129504,50806
G076742,60121
G140673,80518
G272299,11201
G144324,31012
G290319,81221
G039911,11202
G212234,40102
G115275,61304
G172256,50413
G210046,11305
G277455,40118
G040196,30119
G116971,30111
G067638,50416
G288578,31203
G095039,60219
G041665,80402
G164727,60136
G318402,80418
